Concordance report,
Urban Rural 2023 to Urban Rural Indicator,
Valid from,01-Jan-2023,
Valid to,01-Jan-2024,
Lifecycle status,Released,
Urban Rural 2023,"","",Urban Rural Indicator
UR2023 V1.0.0,"","",IUR2018 V1.0.0
"2210","Inland water Queenstown-Lakes District","Many To One Map","31","Inland water",
"2212","Wanaka","Many To One Map","13","Medium urban area",
"2213","Lake Hawea","Many To One Map","14","Small urban area",
"2214","Millbrook","Many To One Map","21","Rural settlement",
"2215","Hawea Flat","Many To One Map","21","Rural settlement",
"2216","Arrowtown","Many To One Map","14","Small urban area",
"2217","Queenstown","Many To One Map","13","Medium urban area",
"2220","Luggate","Many To One Map","21","Rural settlement",
"2221","Kingston","Many To One Map","21","Rural settlement",
"2222","Middlemarch","Many To One Map","21","Rural settlement",
"2223","Other rural Dunedin City","Many To One Map","22","Rural other",
"2224","Outram","Many To One Map","21","Rural settlement",
"2225","Waikouaiti","Many To One Map","14","Small urban area",
"2226","Karitane","Many To One Map","21","Rural settlement",
"2227","Allanton","Many To One Map","21","Rural settlement",
"2228","Warrington","Many To One Map","21","Rural settlement",
"2229","Mosgiel","Many To One Map","13","Medium urban area",
"2230","Waitati-Doctors Point","Many To One Map","21","Rural settlement",
"2231","Purakaunui","Many To One Map","21","Rural settlement",
"2232","Brighton","Many To One Map","14","Small urban area",
"2233","Dunedin","Many To One Map","11","Major urban area",
"2234","Inlets Dunedin City","Many To One Map","32","Inlet",
"2235","Aramoana","Many To One Map","21","Rural settlement",
"2236","Harwood","Many To One Map","21","Rural settlement",
"2237","Otakou-Harington Point","Many To One Map","21","Rural settlement",
"2238","Tapanui","Many To One Map","21","Rural settlement",
"2239","Lawrence","Many To One Map","21","Rural settlement",
"2240","Other rural Clutha District","Many To One Map","22","Rural other",
"2241","Clinton","Many To One Map","21","Rural settlement",
"2242","Inland water Clutha District","Many To One Map","31","Inland water",
"2243","Balclutha","Many To One Map","14","Small urban area",
"2244","Waihola","Many To One Map","21","Rural settlement",
"2245","Benhar","Many To One Map","21","Rural settlement",
"2246","Milton","Many To One Map","14","Small urban area",
"2247","Stirling","Many To One Map","21","Rural settlement",
"2248","Kaitangata","Many To One Map","21","Rural settlement",
"2249","Taieri Mouth","Many To One Map","21","Rural settlement",
"2250","Owaka","Many To One Map","21","Rural settlement",
"2251","Kaka Point","Many To One Map","21","Rural settlement",
"2252","Inlet Clutha District","Many To One Map","32","Inlet",
"2253","Pounawea","Many To One Map","21","Rural settlement",
"2254","Inland water Southland District","Many To One Map","31","Inland water",
"2255","Te Anau","Many To One Map","14","Small urban area",
"2256","Manapouri","Many To One Map","21","Rural settlement",
"2257","Other rural Southland District","Many To One Map","22","Rural other",
"2258","Mossburn","Many To One Map","21","Rural settlement",
"2259","Ohai","Many To One Map","21","Rural settlement",
"2260","Tuatapere","Many To One Map","21","Rural settlement",
"2261","Nightcaps","Many To One Map","21","Rural settlement",
"2262","Lumsden","Many To One Map","21","Rural settlement",
"2263","Otautau","Many To One Map","21","Rural settlement",
"2264","Balfour","Many To One Map","21","Rural settlement",
"2265","Waikaia","Many To One Map","21","Rural settlement",
"2266","Winton","Many To One Map","14","Small urban area",
"2267","Riversdale","Many To One Map","21","Rural settlement",
"2268","Riverton","Many To One Map","14","Small urban area",
"2269","Wallacetown","Many To One Map","21","Rural settlement",
"2270","Woodlands","Many To One Map","21","Rural settlement",
"2271","Edendale","Many To One Map","21","Rural settlement",
"2272","Wyndham","Many To One Map","21","Rural settlement",
"2273","Oban","Many To One Map","21","Rural settlement",
"2274","Other rural Gore District","Many To One Map","22","Rural other",
"2275","Gore","Many To One Map","14","Small urban area",
"2276","Mataura","Many To One Map","14","Small urban area",
"2277","Inlets Southland District","Many To One Map","32","Inlet",
"2278","Invercargill","Many To One Map","12","Large urban area",
"2279","Kennington","Many To One Map","21","Rural settlement",
"2280","Other rural Invercargill City","Many To One Map","22","Rural other",
"2281","Bluff","Many To One Map","14","Small urban area",
"2282","Island Canterbury Region","Many To One Map","22","Rural other",
"2283","Gore Bay","Many To One Map","21","Rural settlement",
"2284","Motunau Beach","Many To One Map","21","Rural settlement",
"2285","Fernside","Many To One Map","21","Rural settlement",
"2286","Kainga","Many To One Map","21","Rural settlement",
"2287","Inlet Grey District","Many To One Map","32","Inlet",
"2288","Inlets Invercargill City","Many To One Map","32","Inlet",
"6001","Oceanic Auckland Region","Many To One Map","33","Oceanic",
"6002","Oceanic Tasman Region","Many To One Map","33","Oceanic",
"6003","Oceanic Marlborough District","Many To One Map","33","Oceanic",
"6004","Oceanic Chatham Islands","Many To One Map","33","Oceanic",
"6005","Oceanic Three Kings Islands","Many To One Map","33","Oceanic",
"6006","Oceanic Northland Region","Many To One Map","33","Oceanic",
"6007","Oceanic Waikato Region","Many To One Map","33","Oceanic",
"6008","Oceanic Taranaki Region","Many To One Map","33","Oceanic",
"6009","Oceanic Bay of Plenty Region","Many To One Map","33","Oceanic",
"6010","Oceanic West Coast Region","Many To One Map","33","Oceanic",
"6011","Oceanic Nelson Region","Many To One Map","33","Oceanic",
"6012","Oceanic Marlborough Region","Many To One Map","33","Oceanic",
"6013","Oceanic Manawatu-Whanganui Region","Many To One Map","33","Oceanic",
"6014","Oceanic Gisborne Region","Many To One Map","33","Oceanic",
"6015","Oceanic Southland Region","Many To One Map","33","Oceanic",
"6016","Oceanic Hawke's Bay Region","Many To One Map","33","Oceanic",
"6017","Oceanic Wellington Region","Many To One Map","33","Oceanic",
"6018","Oceanic Canterbury Region","Many To One Map","33","Oceanic",
"6019","Oceanic Otago Region","Many To One Map","33","Oceanic",
"6901","Oceanic outside region","Many To One Map","33","Oceanic",
"6902","Oceanic oil rigs","Many To One Map","33","Oceanic",
"6903","Islands outside region","Many To One Map","22","Rural other",
"6904","Ross Dependency outside region","Many To One Map","33","Oceanic",
